Aaron Rodgers,22.5
Baker Mayfield,30.5
Bo Nix,24.5
Brock Purdy,24.5
Bryce Young,18.5
Caleb Williams,22.5
Cameron Ward,18.5
C.J. Stroud,21.5
Dak Prescott,26.5
Drake Maye,20.5
Geno Smith,20.5
Jalen Hurts,19.5
Jared Goff,28.5
Jayden Daniels,24.5
J.J. McCarthy,24.5
Joe Burrow,33.5
Jordan Love,25.5
Josh Allen,27.5
Justin Fields,14.5
Justin Herbert,22.5
Kyler Murray,20.5
Lamar Jackson,28.5
Michael Penix Jr.,18.5
Patrick Mahomes,27.5
Sam Darnold,20.5
Trevor Lawrence,22.5
Tua Tagovailoa,22.5
